CL_UNIT,DataValue,LineDescription,LineNumber,METRIC_NAME,SeriesCode,TableID,TableName,TimePeriod,UNIT_MULT,_id
Level,"4,757",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2007,6,59e969dc37efdf6d8b49d869
Level,"-9,355",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2008,6,59e969dc37efdf6d8b49d86a
Level,"-2,201",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2009,6,59e969dc37efdf6d8b49d86b
Level,"6,057",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2010,6,59e969dc37efdf6d8b49d86c
Level,"1,969",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2011,6,59e969dc37efdf6d8b49d86d
Level,"1,576",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2012,6,59e969dc37efdf6d8b49d86e
Level,"5,514",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2013,6,59e969dc37efdf6d8b49d86f
Level,"3,291",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2014,6,59e969dc37efdf6d8b49d870
Level,"17,419",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2015,6,59e969dc37efdf6d8b49d871
Level,"12,641",Nondurable goods industries,6,Current Dollars,N625RC,164,T50705B,2016,6,59e969dc37efdf6d8b49d872
Level,"25,330",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,1997,6,59e969dc37efdf6d8b49d873
Level,"21,432",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,1998,6,59e969dc37efdf6d8b49d874
Level,"18,910",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,1999,6,59e969dc37efdf6d8b49d875
Level,"18,854",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2000,6,59e969dc37efdf6d8b49d876
Level,"-12,336",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2001,6,59e969dc37efdf6d8b49d877
Level,166,Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2002,6,59e969dc37efdf6d8b49d878
Level,"1,318",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2003,6,59e969dc37efdf6d8b49d879
Level,"20,821",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2004,6,59e969dc37efdf6d8b49d87a
Level,"27,712",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2005,6,59e969dc37efdf6d8b49d87b
Level,"22,355",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2006,6,59e969dc37efdf6d8b49d87c
Level,"15,257",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2007,6,59e969dc37efdf6d8b49d87d
Level,"18,685",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2008,6,59e969dc37efdf6d8b49d87e
Level,"-61,893",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2009,6,59e969dc37efdf6d8b49d87f
Level,"26,089",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2010,6,59e969dc37efdf6d8b49d880
Level,"18,260",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2011,6,59e969dc37efdf6d8b49d881
Level,"30,311",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2012,6,59e969dc37efdf6d8b49d882
Level,"33,951",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2013,6,59e969dc37efdf6d8b49d883
Level,"37,313",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2014,6,59e969dc37efdf6d8b49d884
